Accession_no	 Year	 root-tip dist	 Cluster_no	 NumberofNs	 
FJ390384.1	2007	0.75575	1	0	
FJ461311.1	2008	0.75484	1	0	
FJ410233.1	2008	0.75503	1	0	
FJ410200.1	2007	0.75494	1	0	
FJ410208.1	2007	0.75493	1	0	
JQ045679.1	2011	0.75899	1	0	
JQ045678.1	2011	0.75899	1	0	
JQ045669.1	2011	0.75867	1	0	
JQ045680.1	2011	0.7584	1	0	
JQ045684.1	2011	0.75956	1	2	
JQ045683.1	2011	0.75921	1	0	
JQ045686.1	2011	0.76105	1	0	
JQ045685.1	2011	0.76021	1	0	
EU677137.1	2007	0.75457	1	0	
EU677148.1	2007	0.75457	1	0	
FJ859028.1	2007	0.75528	1	0	
EU482473.1	2006	0.75476	1	0	
FJ373299.1	2007	0.75512	1	0	
EU677138.1	2007	0.75522	1	0	
FJ024454.1	2007	0.75726	1	0	
EU660414.1	2007	0.7543	1	0	
EU482704.1	2007	0.7543	1	0	
EU482654.1	2006	0.75228	1	0	
EU482650.1	2006	0.752	1	0	
FJ461314.1	2007	0.75209	1	0	
FJ547067.1	2007	0.7535	1	0	
FM210246.2	2005	0.75176	1	0	
FJ410195.1	2007	0.75282	1	0	
EU482470.1	2006	0.75235	1	0	
EU660417.1	2007	0.75501	1	0	
EU687250.1	2007	0.75556	1	0	
EU726776.1	2007	0.75556	1	0	
EU687248.1	2007	0.75446	1	0	
EU660416.1	2007	0.75446	1	0	
FJ205877.1	2007	0.75761	1	0	
EU677149.1	2007	0.75604	1	0	
FJ024452.1	2007	0.75319	1	0	
FM210206.1	2005	0.75235	1	0	
EU482777.1	2005	0.75235	1	0	
EU482642.1	2006	0.75191	1	0	
EU482665.1	2006	0.75025	1	0	
EU482667.1	2006	0.75087	1	0	
EU482663.1	2006	0.75104	1	0	
EU482676.1	2006	0.7512	1	0	
FJ024458.1	2007	0.75095	1	0	
FJ024461.1	2007	0.75169	1	0	
EU660415.1	2007	0.7515	1	0	
FM210205.1	2005	0.74931	1	0	
FM210245.2	2005	0.74931	1	0	
FM210216.1	2004	0.74811	1	0	
EU482658.1	2006	0.75051	1	0	
EU482643.1	2006	0.75051	1	0	
EU482675.1	2006	0.75083	1	0	
EU482446.1	2006	0.75111	1	0	
EU482445.1	2006	0.75138	1	0	
EU482447.1	2006	0.75221	1	0	
EU482659.1	2006	0.75258	1	0	
EU482678.1	2006	0.75083	1	0	
EU482448.1	2006	0.74992	1	0	
EU482464.1	2006	0.75059	1	0	
EU482705.1	2007	0.75127	1	0	
FJ410221.1	2007	0.74952	1	0	
EU482451.1	2006	0.75048	1	0	
EU482677.1	2006	0.75038	1	0	
FJ410224.1	2007	0.75113	1	0	
EU482655.1	2006	0.74965	1	0	
EU482647.1	2006	0.74992	1	0	
FJ410215.1	2008	0.75058	1	0	
JQ045682.1	2011	0.7528	1	0	
JQ045677.1	2011	0.75334	15	0	
JQ045670.1	2011	0.75423	1	0	
JQ045681.1	2011	0.75356	1	0	
JQ045673.1	2011	0.75345	16	0	
JQ045674.1	2011	0.75359	1	0	
EU482661.1	2006	0.7484	1	0	
EU482786.1	2003	0.74772	1	0	
EU482774.1	2004	0.7481	1	0	
FM210240.2	2004	0.74847	1	0	
FM210215.1	2004	0.74901	1	0	
FM210242.2	2004	0.74909	1	0	
FM210231.1	2004	0.74909	1	0	
FM210214.1	2004	0.7492	1	0	
EU482669.1	2006	0.74875	1	0	
EU482651.1	2006	0.74859	1	0	
EU482649.1	2006	0.74952	1	0	
FM210233.2	2004	0.74708	1	0	
EU482472.1	2004	0.74772	1	0	
EU482657.1	2006	0.7493	1	0	
EU482468.1	2006	0.7507	1	0	
EU482784.1	2003	0.75392	1	0	
EU482776.1	2005	0.74889	1	0	
FM210211.1	2003	0.75412	1	0	
EU482641.1	2006	0.74954	1	0	
EU482469.1	2006	0.75203	1	0	
FJ410259.1	2008	0.75259	1	0	
EU482541.1	2006	0.75129	1	0	
FJ432726.1	2007	0.75157	1	0	
EU482668.1	2006	0.75101	1	0	
EU482471.1	2006	0.7513	1	0	
FJ461321.1	2007	0.75111	1	0	
FJ410228.1	2007	0.75222	1	0	
EU482782.1	2003	0.7468	1	0	
EU482775.1	2004	0.74745	1	0	
FJ410288.1	2007	0.75097	1	0	
EU660413.1	2007	0.75097	1	0	
EU482463.1	2006	0.74967	1	0	
EU482674.1	2006	0.7493	1	0	
FJ898452.1	2003	0.74498	1	0	
FJ744713.1	2001	0.74452	1	0	
GU131886.1	2001	0.74507	1	0	
FJ810411.1	2001	0.74617	1	0	
FJ744711.1	2001	0.74617	1	0	
FJ687447.1	2001	0.74617	1	0	
FJ810412.1	2001	0.74672	1	0	
FJ744712.1	2001	0.74672	1	0	
FJ744710.1	2001	0.74672	1	0	
GQ868620.1	2003	0.74515	1	0	
FJ687442.1	2001	0.74406	1	0	
FJ687441.1	2001	0.74461	1	0	
FJ687443.1	2001	0.74516	1	0	
FJ687440.1	2001	0.74571	1	0	
FJ810409.1	2001	0.74571	1	0	
GQ868638.1	2008	0.74878	1	0	
GU131896.1	2007	0.74777	1	0	
JN368476.1	2007	0.75106	1	0	
FJ639717.1	2007	0.74892	1	0	
JF730047.1	2008	0.74951	1	0	
GU131930.1	2008	0.75006	1	0	
JF730048.1	2008	0.75006	1	0	
FJ639705.1	2003	0.74603	1	0	
GQ868622.1	2003	0.74603	1	0	
FJ639706.1	2004	0.74602	1	0	
FJ639709.1	2005	0.74698	1	0	
GQ868623.1	2005	0.74714	1	0	
DQ181799.1	1998	0.74133	1	0	
AF169681.1	1999	0.73901	1	0	
AF169688.1	1999	0.73974	1	0	
AF169683.1	1999	0.74038	1	0	
AF169687.1	1999	0.74047	1	0	
AF169685.1	1999	0.74139	1	0	
AF169684.1	1999	0.74249	1	0	
AF169686.1	1999	0.74301	1	0	
AF169682.1	1999	0.74477	1	0	
AF169680.1	1999	0.75247	1	0	
AF169678.1	1999	0.75172	1	0	
AF169679.1	1999	0.75338	1	0	
AF022435.1	1997	0.7391	1	0	
AF022440.1	1997	0.7391	1	0	
AF022436.1	1997	0.7391	1	0	
AF022441.1	1997	0.7391	1	0	
FJ687435.1	2001	0.74353	1	0	
FJ687436.1	2001	0.74353	1	0	
FJ687434.1	2001	0.74353	1	0	
FJ639828.1	2001	0.7433	1	0	
FJ639830.1	2001	0.74358	1	0	
FJ744721.1	2001	0.74413	1	0	
FJ744722.1	2001	0.74468	1	0	
FJ744720.1	2001	0.74523	1	0	
FJ744723.1	2001	0.74578	1	0	
FJ744719.1	2001	0.74578	1	0	
FJ687445.1	2001	0.74413	1	0	
FJ687444.1	2001	0.74655	1	0	
FJ639829.1	2001	0.74468	1	0	
FJ687446.1	2001	0.74413	1	0	
FJ810410.1	2001	0.74413	1	0	
AF100460.1	1998	0.73969	1	0	
AF100464.1	1998	0.74413	1	0	
AF100463.1	1998	0.74135	1	0	
FJ906958.1	1996	0.74135	1	0	
DQ181800.1	1995	0.74061	1	0	
GQ868544.1	1996	0.7411	1	0	
AF100459.1	1998	0.73894	1	0	
EU687246.1	1994	0.73857	1	0	
GQ868545.1	1996	0.73889	1	0	
FJ639831.1	2001	0.74376	1	0	
KC964095.1	1998	0.75504	1	0	
FJ196851.1	1998	0.75504	1	0	
DQ181798.1	1999	0.74082	1	0	
AF022434.1	1997	0.73701	1	0	
DQ181802.1	1988	0.7332	1	0	
AF100462.1	1998	0.73593	1	0	
EU726767.1	1994	0.73866	1	0	
AF022438.1	1997	0.73781	1	0	
AF022439.1	1997	0.73836	1	0	
AF022437.1	1997	0.73836	1	0	
DQ181806.1	1974	0.72141	1	0	
GU289914.1	1974	0.72196	1	0	
AJ487271.1	2002	0.72196	1	0	
KJ734727.1	2014	0.72251	1	0	
AJ968413.1	2005	0.72173	1	0	
KF744401.1	2000	0.73524	1	0	
KF744400.1	2000	0.73524	1	0	
KF744402.1	2000	0.75226	1	0	
KF744399.1	1998	0.76212	1	0	
KF744407.1	1996	0.74706	1	0	
KF744408.1	2005	0.74611	1	0	
KF744403.1	1995	0.73118	1	0	
KF744405.1	1996	0.73173	1	0	
KF744406.1	1995	0.73173	1	0	
KF744404.1	1996	0.73173	1	0	
AF038402.1	1988	0.70695	1	0	
JF730050.1	2007	0.70771	1	0	
JF730055.1	2009	0.70909	1	0	
JF730053.1	2006	0.70709	1	0	
HQ891023.1	2008	0.70654	1	0	
JN796245.1	2008	0.70824	7	0	
HQ541799.1	2010	0.71064	1	0	
HQ541798.1	2009	0.71051	1	0	
KM587709.1	2014	0.70883	1	0	
JF730054.1	2009	0.71065	1	0	
HQ891024.1	2008	0.70877	1	0	
AF204177.1	1999	0.70629	1	0	
EU854293.1	1944	0.70486	1	0	
FJ390389.1	1944	0.70486	1	0	
KF704355.1	1981	0.70789	1	0	
KF704358.1	1981	0.7085	1	0	
KF704356.1	1981	0.70853	1	0	
KF704357.1	1981	0.70855	1	0	
KF704354.1	1981	0.70926	1	0	
KU094070.1	2015	0.70562	1	0	
AF204178.1	1999	0.70587	1	0	
M29095.1	1988	0.70495	1	7	
FJ906968.1	2009	0.70651	1	0	
FJ906969.1	2009	0.70651	1	0	
GQ199900.1	2008	0.70675	1	0	
GQ199901.1	2008	0.70713	1	0	
GQ199899.1	2008	0.70713	1	0	
FJ906966.1	2009	0.70541	1	0	
FJ906967.1	2009	0.70541	1	0	
FJ906959.1	2008	0.70486	1	0	
AF038403.1	1988	0.70394	1	0	
KM204118.1	1944	0.70321	1	0	
GQ398268.1	1975	0.70211	1	0	
EF105388.1	1966	0.73393	5	0	
EU003591.1	1966	0.73484	5	0	
EF105387.1	1966	0.7344	5	0	
EF105378.1	1981	0.74632	5	0	
EF105381.1	1980	0.74615	5	0	
EF105380.1	1980	0.74633	5	0	
EF105386.1	1980	0.74656	5	0	
EF105382.1	1980	0.74692	5	0	
EF105383.1	1980	0.74711	5	0	
EF457904.1	1999	0.74882	5	0	
JF260983.1	2009	0.75534	5	0	
EF105390.1	1999	0.75165	5	0	
EF105389.1	1999	0.75137	5	0	
EF105385.1	1974	0.74325	5	0	
EF105384.1	1970	0.74182	5	1	
EF105379.1	1970	0.74177	8	0	
FJ467493.1	2008	0.74445	8	0	
EF457905.1	1972	0.09973	0	0	
KF289073.1	1956	0.10037	2	0	
JQ922544.1	1963	0.10421	0	0	
GQ868601.1	1985	0.11777	2	0	
FJ850077.1	2003	0.12336	2	0	
FJ850084.1	2005	0.1271	2	0	
FJ850071.1	2000	0.12974	2	0	
FJ850090.1	2007	0.12865	2	0	
KP188545.1	2013	0.13509	2	0	
KP188568.1	2014	0.13544	2	0	
KP188543.1	2012	0.13622	2	0	
KP188544.1	2012	0.13279	2	0	
KF672759.1	2010	0.13189	2	0	
KP188548.1	2013	0.13068	2	0	
KP188567.1	2013	0.13068	2	0	
KP188546.1	2013	0.13068	2	0	
KP188547.1	2013	0.13068	2	0	
KC692513.1	2010	0.12783	2	0	
GU131863.1	2008	0.12769	2	0	
KC692511.1	2010	0.12819	2	0	
KP188539.1	2010	0.12781	2	0	
JX669465.1	2010	0.12805	2	0	
JX669461.1	2010	0.12879	2	0	
JX669464.1	2010	0.12751	2	0	
FJ850087.1	2006	0.12574	2	0	
FJ850070.1	2000	0.12183	2	0	
FJ850075.1	2002	0.12284	2	0	
FJ850081.1	2004	0.12411	2	0	
DQ285559.1	2004	0.12419	0	0	
JN903578.1	2007	0.12863	0	0	
EU081258.1	2005	0.12209	0	0	
KF672762.1	1989	0.11656	2	0	
AF226685.2	2000	0.1168	0	0	
KF672761.1	1988	0.11607	2	0	
FJ384655.1	2008	0.11877	0	0	
AF311956.1	2000	0.12163	2	0	
JX669469.1	1997	0.12109	2	0	
JX669468.1	1997	0.12243	0	0	
AF513110.1	2002	0.12651	2	0	
JX669472.1	2000	0.12404	0	0	
JX669473.1	2001	0.12457	0	0	
JX669474.1	2001	0.12506	0	0	
JX669467.1	1996	0.12195	0	0	
AF311957.1	2000	0.12172	2	0	
AB519681.1	2001	0.12448	2	0	
AF311958.1	2000	0.12218	2	0	
JX669470.1	1998	0.12208	2	0	
AY277665.2	2003	0.12405	2	0	
AF514876.3	2002	0.12469	0	0	
AF514885.3	2002	0.12515	0	0	
AF514883.2	2002	0.12515	0	0	
KF672763.1	2000	0.12267	2	0	
FJ850073.1	2001	0.1273	2	0	
KF672764.1	2001	0.12499	0	0	
JX669475.1	2002	0.12466	2	0	
JX669471.1	1999	0.12228	2	0	
GU131835.1	2004	0.123	2	0	
GU056032.1	1998	0.12411	0	0	
JQ675358.1	2010	0.13006	2	0	
FJ562104.1	2006	0.12794	0	0	
GQ199858.1	2008	0.12981	0	0	
GQ199857.1	2008	0.13036	0	0	
KF973469.1	2012	0.1336	0	0	
KF973465.1	2012	0.13415	0	0	
KF973461.1	2012	0.1347	0	0	
KF973468.1	2012	0.1347	0	0	
KF973453.1	2011	0.13274	0	0	
KF973471.1	2012	0.13416	0	0	
KF973457.1	2012	0.13329	0	0	
KF973464.1	2012	0.13283	0	0	
KF973470.1	2012	0.13283	0	0	
KF973462.1	2011	0.13296	0	0	
KF973459.1	2011	0.13265	0	0	
FJ547088.1	2008	0.12926	0	0	
JN819403.1	2006	0.12751	0	0	
FJ024482.1	2005	0.1261	2	0	
FJ024483.1	2005	0.12537	0	0	
GQ199872.1	2004	0.1245	0	0	
GQ868536.1	2008	0.12721	0	0	
KJ189321.1	2007	0.12732	2	0	
KJ189320.1	2007	0.12732	2	0	
GU131966.1	2007	0.12702	2	0	
GQ868517.1	2007	0.12784	2	0	
GQ868524.1	2007	0.12784	2	0	
GQ868498.1	2006	0.12647	0	0	
GU131960.1	2007	0.12646	0	0	
KJ189313.1	2008	0.12632	0	0	
KJ189337.1	2008	0.12779	0	0	
GQ868503.1	2007	0.12793	0	0	
GU131968.1	2007	0.12793	0	0	
GU131964.1	2007	0.12751	0	0	
GU131976.1	2007	0.12868	0	0	
GQ868539.1	2008	0.12993	0	0	
KJ189327.1	2007	0.13116	0	0	
GQ868509.1	2007	0.13043	0	0	
KF955443.1	2007	0.13188	0	0	
GQ868527.1	2007	0.13098	0	0	
KJ189338.1	2008	0.13147	0	0	
GQ868535.1	2008	0.1315	0	0	
GU131957.1	2006	0.12921	0	0	
HM631855.1	2007	0.13045	0	0	
GQ868501.1	2007	0.13126	0	0	
KF955422.1	2007	0.13126	2	38	
KJ189318.1	2007	0.13126	0	0	
KJ189332.1	2008	0.13251	0	0	
KJ189333.1	2008	0.13251	0	0	
KJ189343.1	2009	0.13424	2	0	
KF955433.1	2008	0.13368	2	83	
KJ189331.1	2008	0.13349	0	0	
KJ189345.1	2009	0.13349	0	0	
KJ189319.1	2007	0.12972	2	0	
KF955428.1	2007	0.13	2	56	
GU131961.1	2007	0.13014	2	0	
KF955442.1	2007	0.13029	2	0	
KJ189339.1	2008	0.12994	2	0	
GU131958.1	2006	0.12821	0	0	
KF955419.1	2007	0.1286	2	16	
JF937644.1	2009	0.12865	2	0	
JQ287666.1	2009	0.12916	2	0	
JF937645.1	2009	0.1292	2	0	
FJ850114.1	2005	0.12722	0	0	
FJ024478.1	2005	0.12685	0	0	
EU482617.1	2005	0.12685	0	0	
EU596502.1	2005	0.12685	0	0	
FJ432721.1	2005	0.12685	0	0	
FJ898437.1	2004	0.12685	0	0	
EU482619.1	2005	0.12682	0	0	
FJ547089.1	2005	0.12701	0	0	
FJ810419.1	2006	0.12787	2	0	
FJ024481.1	2005	0.12722	0	0	
EU596504.1	2005	0.12722	0	0	
FJ024480.1	2005	0.12733	2	0	
EU596503.1	2005	0.12788	2	0	
FJ182002.1	2005	0.12973	2	0	
FJ547068.1	2006	0.12789	0	0	
EU482618.1	2005	0.12787	2	0	
FJ024479.1	2006	0.12945	0	0	
FJ432720.1	2005	0.12694	0	0	
EU482615.1	2005	0.12694	0	0	
JN819402.1	2005	0.12813	0	0	
FJ850113.1	2005	0.12749	0	0	
FJ024485.1	2005	0.12723	2	0	
GU131983.1	2008	0.12969	0	0	
KF955420.1	2007	0.13146	2	31	
KJ189324.1	2007	0.12935	0	0	
KJ189307.1	2011	0.13265	2	0	
KJ189369.1	2011	0.1318	2	0	
KJ189347.1	2009	0.13133	0	0	
GQ868537.1	2008	0.13099	0	0	
KJ189323.1	2007	0.13154	0	0	
GQ868530.1	2008	0.13154	0	0	
KJ189306.1	2011	0.13236	2	0	
KJ189368.1	2012	0.13434	0	0	
GQ868511.1	2007	0.1304	0	0	
GU131963.1	2007	0.13011	2	0	
KJ189317.1	2007	0.13011	2	0	
GU131962.1	2007	0.13187	2	0	
HQ166035.1	2007	0.13233	2	0	
GU131971.1	2007	0.13241	2	0	
KF955421.1	2007	0.13243	2	26	
GQ868534.1	2008	0.13388	2	0	
KJ189335.1	2008	0.13446	2	0	
KJ189334.1	2008	0.13446	2	0	
GQ868525.1	2007	0.13305	0	0	
GQ868504.1	2007	0.13305	2	0	
GQ868523.1	2007	0.13415	2	0	
GU131978.1	2007	0.1358	2	0	
GU131972.1	2007	0.13635	2	0	
GU131980.1	2007	0.1371	2	0	
KJ189344.1	2009	0.13834	2	0	
KJ189340.1	2008	0.13979	0	0	
KJ189336.1	2008	0.1398	0	0	
GU131967.1	2007	0.14066	2	0	
KJ189322.1	2007	0.13855	2	0	
KJ189315.1	2008	0.1391	2	0	
KJ189330.1	2007	0.1391	2	0	
GU131973.1	2007	0.14051	2	0	
GQ868531.1	2008	0.1358	2	0	
GU131982.1	2008	0.1358	2	0	
GQ868526.1	2007	0.1347	2	0	
GQ868512.1	2007	0.1336	2	0	
GQ868506.1	2007	0.1325	2	0	
KF955424.1	2007	0.1402	2	28	
GQ868521.1	2007	0.13085	2	0	
KF955417.1	2006	0.12946	2	39	
KF955416.1	2006	0.12946	2	52	
GQ868500.1	2007	0.12886	0	0	
GQ868520.1	2007	0.12993	0	0	
GQ868532.1	2008	0.13042	0	0	
GQ868522.1	2007	0.13151	2	0	
KJ189314.1	2008	0.13206	2	0	
GQ868538.1	2008	0.13206	2	0	
GQ868508.1	2007	0.13261	2	0	
GU131977.1	2007	0.13371	2	0	
GU131981.1	2007	0.13427	2	0	
GQ868528.1	2007	0.13481	2	0	
GQ868519.1	2007	0.13536	2	0	
GU131984.1	2008	0.13536	2	0	
GU131979.1	2007	0.13335	0	0	
GQ868507.1	2007	0.13261	2	0	
GQ868513.1	2007	0.13261	2	0	
GQ868514.1	2007	0.13206	2	0	
KJ189316.1	2009	0.13206	2	0	
GU131969.1	2007	0.13041	2	0	
KF955415.1	2006	0.13011	2	52	
GQ868529.1	2008	0.1307	0	0	
GU131956.1	2006	0.13041	0	0	
GQ868505.1	2007	0.13124	0	0	
GQ868502.1	2007	0.13133	0	0	
KJ189326.1	2007	0.13066	0	0	
KJ189325.1	2007	0.13064	0	0	
KJ189312.1	2008	0.13058	0	0	
HQ166037.1	2008	0.13058	0	0	
GQ868518.1	2007	0.13061	0	0	
HQ166036.1	2007	0.1306	0	0	
KJ189329.1	2007	0.13207	0	0	
KJ189346.1	2009	0.13269	0	0	
GQ868533.1	2008	0.1318	0	0	
GU131965.1	2007	0.13006	0	0	
KF955427.1	2007	0.13184	0	0	
FJ410290.1	2005	0.1269	0	0	
FJ898433.1	2007	0.128	2	0	
KJ189328.1	2007	0.12871	0	0	
GU131970.1	2007	0.12871	0	0	
GQ868510.1	2007	0.12801	0	0	
GQ868499.1	2006	0.12711	0	0	
KJ189341.1	2009	0.12941	0	0	
KJ189342.1	2009	0.12941	0	0	
EU482616.1	2005	0.127	2	0	
FJ024484.1	2005	0.12652	2	0	
FJ873814.1	2005	0.12798	2	0	
FJ024423.1	2005	0.12705	2	0	
GQ199867.1	2004	0.1241	0	0	
GQ199873.1	2004	0.12465	0	0	
EU596501.1	2004	0.1252	0	0	
GQ199875.1	2004	0.1252	0	0	
GU131833.1	2000	0.12692	2	0	
GU131836.1	2004	0.12582	0	0	
FJ639735.1	1997	0.12106	0	0	
JN819415.1	2006	0.12063	2	0	
HQ332182.1	2006	0.1249	2	0	
HQ332183.1	2007	0.1249	0	0	
KJ189348.1	2011	0.12883	0	0	
KJ189349.1	2011	0.12883	0	0	
GQ199859.1	2008	0.12603	0	0	
KF973474.1	2012	0.12833	0	0	
KF973455.1	2012	0.12888	0	0	
KF973458.1	2012	0.12943	0	0	
KF973456.1	2012	0.12998	0	0	
KF973454.1	2012	0.12998	0	0	
KF973460.1	2011	0.12799	0	0	
KF973472.1	2012	0.12864	2	0	
JF937635.1	2009	0.12743	2	0	
KF973463.1	2012	0.1283	2	0	
KF973473.1	2012	0.12982	2	0	
KF973466.1	2012	0.12998	0	0	
KF973467.1	2012	0.12998	0	0	
KF973475.1	2012	0.12892	0	0	
FJ639743.1	1999	0.12294	2	0	
GQ868559.1	1998	0.123	0	0	
GQ868560.1	1998	0.12254	0	0	
GU131837.1	2005	0.12313	0	0	
FJ850104.1	2008	0.12398	0	0	
FJ639740.1	1998	0.12282	0	0	
GU131948.1	2001	0.12676	0	0	
GU131834.1	2001	0.12287	0	0	
KJ189303.1	1998	0.12696	2	0	
GQ868568.1	2007	0.12829	2	0	
KJ189304.1	2005	0.1288	2	0	
GQ868567.1	2007	0.1288	0	0	
GQ868564.1	2006	0.12746	2	0	
GQ868569.1	2007	0.12832	2	0	
GQ868566.1	2007	0.12793	0	0	
GQ868563.1	2006	0.12839	0	0	
GQ868565.1	2006	0.12893	0	0	
GU131949.1	2006	0.12893	2	0	
GQ868570.1	2008	0.12996	0	0	
KC692517.1	2010	0.13111	2	0	
FJ639797.1	2004	0.12679	0	0	
FJ639808.1	2005	0.12734	0	0	
FJ639806.1	2007	0.12789	0	0	
KF955413.1	2006	0.12844	26	26	
FJ744701.1	2004	0.12844	0	0	
FJ639794.1	2004	0.12643	0	0	
FJ639818.1	2006	0.12908	0	0	
GQ868562.1	2005	0.12974	0	0	
JN819405.1	2006	0.13086	0	0	
FJ850093.1	2008	0.13119	0	0	
FJ850100.1	2007	0.13045	0	0	
HQ332180.1	2006	0.13046	0	0	
JN819412.1	2005	0.13013	0	0	
FJ639812.1	2005	0.13026	0	0	
JN819413.1	2006	0.13082	0	0	
JN819414.1	2007	0.13195	0	0	
FJ639823.1	2006	0.13112	0	0	
HQ332179.1	2007	0.13003	0	0	
HQ332178.1	2006	0.13058	2	0	
HQ332177.1	2006	0.13058	2	0	
GU131842.1	2007	0.1311	2	0	
FJ882579.1	2007	0.1312	2	0	
FJ639796.1	2004	0.12955	2	0	
FJ639820.1	2006	0.13159	0	0	
KF955407.1	2005	0.13237	2	32	
FJ639813.1	2005	0.13184	0	0	
JN819411.1	2005	0.13234	0	0	
EU482609.1	2007	0.1334	0	0	
FJ850101.1	2007	0.13395	0	0	
FJ873809.1	2007	0.13395	0	0	
FJ639824.1	2006	0.12973	0	0	
FJ850099.1	2007	0.12955	0	0	
FJ639802.1	2004	0.12734	0	0	
GQ868561.1	1999	0.1229	0	0	
KJ189302.1	1998	0.12291	0	0	
FJ639821.1	2006	0.12826	0	0	
FJ639811.1	2005	0.12816	0	0	
GU056030.1	1997	0.12816	0	0	
FJ639819.1	2006	0.12864	2	0	
KC692516.1	2010	0.12833	0	0	
GU131839.1	2006	0.12934	2	0	
KF955411.1	2000	0.12934	2	0	
HQ332181.1	2006	0.12934	2	0	
GU131832.1	2000	0.12898	2	0	
GU056029.1	1997	0.12898	2	0	
KJ189358.1	2012	0.13368	0	0	
KJ189359.1	2012	0.13179	0	0	
KJ189351.1	2012	0.13326	2	0	
KJ189355.1	2012	0.14262	2	0	
KJ189361.1	2010	0.14532	0	0	
KJ189356.1	2012	0.14511	2	0	
KJ189363.1	2010	0.14594	0	0	
KJ189365.1	2010	0.14635	2	0	
KJ189367.1	2010	0.14635	2	0	
KJ189352.1	2012	0.14402	2	0	
KJ189357.1	2012	0.14341	2	0	
KJ189360.1	2010	0.14341	2	0	
KJ189366.1	2010	0.13628	0	0	
KT279761.1	2014	0.13418	2	0	
KJ189353.1	2012	0.13471	2	0	
KJ189350.1	2012	0.13558	2	0	
KJ189354.1	2012	0.13652	0	0	
KJ189362.1	2010	0.13703	2	0	
KJ189364.1	2010	0.13669	2	0	
EU482591.1	2006	0.12998	2	0	
JN819425.1	2004	0.1272	2	0	
FJ639815.1	2006	0.12975	0	0	
GQ199877.1	2007	0.13104	0	0	
KF955441.1	2007	0.13458	0	0	
FJ873810.1	2007	0.13158	0	0	
GU131841.1	2007	0.13157	0	0	
EU482610.1	2007	0.13158	0	0	
FJ850102.1	2007	0.13213	0	0	
GU131840.1	2007	0.13213	0	0	
EU482611.1	2007	0.131	0	0	
GU056031.1	1998	0.13016	0	0	
FJ639814.1	2005	0.13031	0	0	
JN819410.1	2005	0.12875	2	0	
FJ810415.1	2005	0.12888	2	0	
GU131838.1	2006	0.12873	2	0	
FJ850103.1	2008	0.12973	2	0	
KC692495.1	2009	0.1309	0	0	
KP188541.1	2011	0.134	0	0	
KP188540.1	2011	0.13312	2	0	
KP188542.1	2011	0.13318	0	0	
KF672760.1	2011	0.13336	0	0	
KC692508.1	2009	0.13265	0	0	
KC692496.1	2009	0.13209	2	0	
JX669466.1	2010	0.13237	2	0	
JX669463.1	2010	0.13301	2	0	
JX669462.1	2010	0.13328	0	0	
KC692514.1	2010	0.13347	2	0	
KC692510.1	2009	0.13264	2	0	
KC692507.1	2009	0.13301	2	0	
KC692504.1	2009	0.13301	2	0	
KC692505.1	2009	0.13227	2	0	
KC692499.1	2009	0.13218	2	0	
KC692500.1	2009	0.13365	2	0	
KC692509.1	2009	0.13438	2	0	
KC692502.1	2009	0.13438	2	0	
KC692506.1	2009	0.1331	2	0	
KC692503.1	2009	0.13328	2	0	
KC692501.1	2009	0.13338	2	0	
KC692512.1	2010	0.13466	2	0	
KC692515.1	2010	0.13475	2	0	
KC692497.1	2009	0.13246	2	0	
KC692498.1	2009	0.13237	2	0	
FJ639741.1	1998	0.12112	2	0	
GU056033.1	1998	0.12249	2	0	
FJ410184.1	1993	0.12245	0	0	
FJ205875.1	1995	0.12432	0	0	
FJ410175.1	1994	0.12389	2	0	
FJ410180.1	1995	0.12389	2	0	
FJ410182.1	1996	0.12499	2	0	
FJ410174.1	1995	0.12499	2	0	
FJ478458.1	1987	0.1252	2	0	
FJ410189.1	1996	0.12519	2	0	
FJ410179.1	1994	0.12479	2	0	
FJ390379.1	1998	0.12669	0	0	
FJ410187.1	1992	0.12572	2	0	
FJ390374.1	1995	0.12572	2	0	
FJ390380.1	1998	0.12842	2	0	
FJ410173.1	1998	0.12789	0	0	
FJ205873.1	1998	0.12797	0	0	
AY277664.2	2003	0.12913	2	0	
AY277666.2	2003	0.12964	2	0	
AY206457.3	2002	0.13023	2	0	
AF514889.3	2002	0.13023	2	0	
AF514878.2	2002	0.12925	0	0	
AY277659.2	2003	0.12925	0	0	
EU482592.1	1998	0.12785	0	0	
FJ205872.1	1998	0.12866	0	0	
FJ390378.1	1998	0.12818	0	0	
KF955437.1	1998	0.12905	2	0	
FJ410190.1	1987	0.12455	2	0	
FJ410185.1	1993	0.12455	2	0	
KF955439.1	1995	0.12519	0	0	
FJ410181.1	1995	0.12472	0	0	
KF921911.1	1996	0.13557	0	0	
FJ410183.1	1993	0.12428	0	0	
KF955438.1	1998	0.12694	2	0	
EU482567.1	1998	0.12723	0	0	
FJ547086.1	1995	0.1144	2	0	
FJ547087.1	1992	0.11504	0	0	
FJ562106.1	1986	0.11458	2	0	
FJ410186.1	1992	0.12077	2	0	
FJ562105.1	1993	0.12096	0	0	
FJ205874.1	1995	0.12233	0	0	
EF122232.1	2006	0.11891	0	0	
EF122231.1	2006	0.11891	0	0	
AF226687.2	2000	0.11891	0	0	
AF226686.1	2000	0.11955	2	0	
FJ410188.1	1996	0.11961	2	0	
